stratum,replicate,scale_points,conditional_time_points,model_change_points,observed_change_points
license_only_pretrained,11,-0.37057427563897427,2.2321437696283573,1.861569493989383,2.2634473487099616
license_only_pretrained,12,-4.50954372631187,2.8103811850677674,-1.6991625412441032,-1.7760236813083132
license_only_pretrained,13,-4.821590093375221,2.162426737068759,-2.659163356306462,-1.3659493654668227
license_only_pretrained,14,-0.8515925899912764,2.2165215512281753,1.3649289612368989,1.1375565724504728
license_only_pretrained,15,-1.4704596053942365,3.140386972665596,1.6699273672713595,1.6280939466107167
license_only_pretrained,16,-2.4122116156016844,1.6965217478749652,-0.7156898677267192,-1.313302575045629
license_only_pretrained,17,-3.0848643695436446,3.4941180920558828,0.4092537225122381,0.7834908888659893
license_only_pretrained,18,-4.643203776122938,1.3386093455665136,-3.304594430556424,-2.7105602569190665
license_only_pretrained,19,-5.283237735276812,2.1367933989470687,-3.1464443363297434,-4.157704601616411
license_only_pretrained,20,-1.2818430004760941,2.995236107041139,1.7133931065650447,1.6411966666349649
license_only_pretrained,21,-5.9671394955159425,1.6118745109627999,-4.355264984553142,-4.728284772170895
license_only_pretrained,22,-6.6772175754154315,1.0886487855432572,-5.588568789872174,-6.387813655112598
license_only_pretrained,23,-4.556340397201515,3.708436590916571,-0.8479038062849433,-0.6378710665276
license_only_pretrained,24,-2.7452612202790916,-0.7928420987962546,-3.538103319075346,-3.9449986816316986
license_only_pretrained,25,-1.1255760180187595,2.275237434315607,1.1496614162968477,2.0090252484085696
license_only_pretrained,26,-3.673944766968918,-0.3870575926317863,-4.061002359600704,-5.002713119275701
license_only_pretrained,27,-4.693957556549937,-1.4326413102543558,-6.126598866804293,-7.09096974329414
license_only_pretrained,28,-0.45904140355649226,2.1576950261427914,1.6986536225862992,-1.2399860323740821
license_only_pretrained,29,-5.073755629805309,2.14359339077285,-2.930162239032459,-2.762832871111348
license_only_pretrained,30,-4.916951298086792,1.0555263967710466,-3.861424901315745,-3.7699503745472622
license_only_pretrained,31,0.15826940556475932,2.167373599773546,2.3256430053383053,0.4403354542060498
license_only_pretrained,32,-1.4980557327545974,2.9463701621332135,1.448314429378616,0.8035906588475434
license_only_pretrained,33,-4.818728791597903,-0.38652761417497405,-5.205256405772877,-5.298747056220738
license_only_pretrained,34,-1.9940685895084336,4.080544053838128,2.0864754643296948,2.8645899332268385
license_only_pretrained,35,-3.5770868994136884,1.5263836008095901,-2.0507032986040983,-1.6546916253312025
license_only_pretrained,36,-2.0760897769860325,4.7667226008702865,2.690632823884254,3.0324842913564005
license_only_pretrained,37,-3.281170001404893,1.3604378085699618,-1.9207321928349312,-2.687428007838605
license_only_pretrained,38,-5.361408348430308,1.782996667177334,-3.578411681252973,-4.395046672753778
license_only_pretrained,39,-4.38150660891019,1.2656600075322024,-3.1158466013779877,-4.35742810264474
license_only_pretrained,40,-2.248586677014358,4.339513271291833,2.090926594277475,2.7548886183745775
license_only_pretrained,41,-0.1718022562270085,3.4716061077275273,3.299803851500519,4.022389604943244
license_only_pretrained,42,-2.219191015517305,3.006156880174027,0.7869658646567217,0.6287708445422648
license_only_pretrained,43,-1.4141668976332111,2.796413518012309,1.3822466203790977,2.6973967100291265
license_only_pretrained,44,-4.650287712707816,0.06974463720706936,-4.580543075500747,-4.758666718948081
license_only_pretrained,45,-4.347944398439786,1.17250101509816,-3.1754433833416265,-3.2586887717913156
license_only_pretrained,46,-6.045998315383051,1.0372829194311137,-5.0087153959519375,-5.3673660813367885
license_only_pretrained,47,-4.306638868053051,-1.1753794848151338,-5.4820183528681845,-6.204343627830692
license_only_pretrained,48,-3.763513965230425,2.320009592998142,-1.4435043722322831,-2.4520048630741167
license_only_pretrained,49,-4.506816795397404,0.020075357661170745,-4.486741437736233,-5.155470389386732
license_only_pretrained,50,-6.456901784084177,2.19183215267063,-4.265069631413547,-5.671108003118104
license_only_pretrained,51,-5.927749691964118,-0.10986479385024017,-6.037614485814359,-7.479699071985783
license_only_pretrained,52,-1.9788608140127133,2.8343074344334616,0.8554466204207483,1.20368027302783
license_only_pretrained,53,-4.671118190171118,0.8861117199305162,-3.785006470240601,-5.025421786329457
license_only_pretrained,54,-3.7681976448090757,2.51609135405277,-1.2521062907563056,-1.9729375754834875
license_only_pretrained,55,-5.336452822138268,2.6030430463027705,-2.733409775835497,-2.6216644655189416
license_only_pretrained,56,-2.345395134108551,3.8466856619118888,1.501290527803338,1.0873161848484667
license_only_pretrained,57,-3.3705546704974507,2.469237641861848,-0.9013170286356029,-1.2349956442714092
license_only_pretrained,58,-4.227484442252795,0.5983034391900586,-3.6291810030627367,-3.4618114006721408
license_only_pretrained,59,-6.11900320479394,1.114311343576409,-5.004691861217531,-4.683895888263808
license_only_pretrained,60,-3.3420301153292553,1.702907621104654,-1.6391224942246012,-1.8802010169731869
license_only_pretrained,61,-5.686063169025104,-0.32548170718961833,-6.011544876214722,-5.541756385606889
license_only_pretrained,62,-3.027047812211067,4.031666293296044,1.004618481084977,0.7569939272694501
license_only_pretrained,63,-0.4862998094579565,2.6786748190647023,2.192375009606746,3.5997395435326176
license_only_pretrained,64,-2.6186503006497452,1.3063830563220171,-1.3122672443277281,-1.5763725902742314
license_only_pretrained,65,-3.5201936916502152,1.5681214013071747,-1.9520722903430405,-1.9264862008978714
license_only_pretrained,66,-2.048011804763833,2.4142245891767455,0.3662127844129124,0.3982002447559889
license_only_pretrained,67,-6.594304805225368,1.0159426834019922,-5.578362121823376,-7.196964830788843
license_only_pretrained,68,-0.36697253002644903,2.7609714892407213,2.3939989592142723,-1.1226236013505986
license_only_pretrained,69,-0.21367189678422083,3.7734831850391286,3.559811288254908,4.471535650426199
license_only_pretrained,70,-5.416849389313812,1.261907650234328,-4.154941739079485,-3.6279949463852628
license_only_pretrained,71,-4.15268374578377,0.08076497969113472,-4.071918766092636,-4.563123298084869
license_only_pretrained,72,-4.562524766270636,0.24772770815572098,-4.314797058114915,-5.209102488120591
license_only_pretrained,73,-4.395310601666458,0.7735372843859798,-3.6217733172804785,-3.0478292937292757
license_only_pretrained,74,-0.0412760993582344,1.1274250557996561,1.0861489564414217,-2.923670209813128
license_only_pretrained,75,-3.085976495112253,2.6231955115638748,-0.46278098354837827,-0.7203059422903326
license_only_pretrained,76,-3.2164850417583435,2.020681139740344,-1.1958039020179996,-2.0817051548788683
license_only_pretrained,77,-5.2650722572857145,1.9436645524011107,-3.321407704884604,-4.684829048638415
license_only_pretrained,78,-3.429439014067247,3.1720583783828533,-0.2573806356843935,-0.7831176739373102
license_only_pretrained,79,-4.349237437335164,2.693370673875122,-1.6558667634600415,-2.795433866782993
license_only_pretrained,80,-4.62449774269063,-0.1031332315066722,-4.727630974197302,-5.384979710254035
license_only_pretrained,81,-4.395129421407187,1.4227667308385175,-2.9723626905686693,-3.9610804305841985
license_only_pretrained,82,-3.918671674362187,1.1699194416873882,-2.748752232674799,-3.1523455704409997
license_only_pretrained,83,-1.3353045058048112,1.2031891128709509,-0.13211539293386032,-0.04427627178145066
license_only_pretrained,84,-4.094205702068213,1.3469445765033408,-2.7472611255648722,-4.974308231748735
license_only_pretrained,85,0.5594179029521857,-0.19233990570134551,0.3670779972508402,2.286789603632215
license_only_pretrained,86,-4.693589892068887,-0.12542475844394474,-4.819014650512832,-5.65894538850955
license_only_pretrained,87,-4.279545446090701,0.5507897313563466,-3.728755714734355,-4.271663061627045
license_only_pretrained,88,-4.963429484028081,1.1657583158299585,-3.7976711681981223,-3.314528406054805
license_only_pretrained,89,-3.5805932719062326,2.3921393473390347,-1.188453924567198,-1.3702650734559434
license_only_pretrained,90,-0.2861521060028789,2.58327587520559,2.2971237692027113,0.8824213925415663
license_only_pretrained,91,-0.3625920047044566,3.484396369102745,3.1218043643982885,3.628363501026529
license_only_pretrained,92,-4.546161703987572,0.46695734817127255,-4.0792043558163,-3.953327942028447
license_only_pretrained,93,-5.180912560111514,2.0507076985827433,-3.13020486152877,-3.0570332654698973
license_only_pretrained,94,-3.959372435445312,-1.61399645155121,-5.573368886996522,-5.6856068873971495
license_only_pretrained,95,-4.455258218507,0.06609793281921483,-4.389160285687785,-4.296107027947167
license_only_pretrained,96,-2.9311631972990897,2.8236762663524972,-0.10748693094659245,-0.22194827018385155
license_only_pretrained,97,-6.278986402291658,2.123640007234176,-4.1553463950574825,-4.325184113340202
license_only_pretrained,98,0.22398751262641836,1.434171861386162,1.6581593740125804,0.20531792316435116
license_only_pretrained,99,-2.8234688631844667,2.077569841023324,-0.7458990221611428,-1.1564371192491656
