budget_FLOPs,L_ctx,quality_cost,Q0_B,N_star_B,D_star_B,Q_star_B,predicted_loss,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_used_FLOPs,C_unused_fraction,train_fraction_of_used,attention_fraction_of_used,quality_fraction_of_used,Q_active,N_lower_active,N_upper_active,D_lower_active,D_upper_active,support_saturated,active_set
1.2915496650148827e+22,2048,power,0.4,6.402334088784241,281.33188018424414,1.0,2.1506172992364383,1.08070841205921e+22,7.377636092990875e+20,1.3706489202576374e+21,1.2915496650148824e+22,1.1102230246251565e-16,0.8367532750254377,0.05712235690840323,0.106124368066159,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.6681005372000558e+22,2048,power,0.4,7.9179966101083785,299.8929951782716,1.0,2.1329600362792838,1.4247310315300816e+22,9.726163841912025e+20,1.4610786725085388e+21,1.6681005372000556e+22,1.1102230246251565e-16,0.8541038143429441,0.05830682039247832,0.08758936526457767,upper,False,False,False,True,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:1
2.154434690031878e+22,2048,power,0.4,10.448095497398926,299.89299891927567,1.0,2.1172009379787426,1.879986415025967e+22,1.2834040593243937e+21,1.461078690734711e+21,2.1544346900318776e+22,2.220446049250313e-16,0.8726123951328273,0.05957033950773435,0.06781726535943833,upper,False,False,False,True,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:1
2.7825594022071145e+22,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.12089144388645834,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
3.5938136638046404e+22,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.31933817186704594,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
4.641588833612792e+22,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.4729882662893101,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
5.994842503189421e+22,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.5919539542409954,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
7.742636826811278e+22,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.6840647659071611,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.0000000000000001e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.7553828221625544,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.2915496650148827e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.810601803040515,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.6681005372000558e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.8533558545289835,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
2.1544346900318777e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.8864587638839838,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
2.7825594022071144e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9120891443886459,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
3.59381366380464e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9319338171867045,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
4.6415888336127536e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9472988266289306,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
5.9948425031894214e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9591953954240995,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
7.742636826811277e+23,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9684064765907161,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1e+24,2048,power,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,1.4610786959999998e+21,2.446171778374456e+22,0.9755382822162555,0.8801836048757692,0.06008720075951919,0.059729194364711545,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1e+19,2048,logarithmic,0.4,0.15601597603594608,10.0,0.4,3.3455930393524493,9.360958562156765e+18,6.390414378432352e+17,0.0,1e+19,0.0,0.9360958562156765,0.06390414378432352,0.0,lower,False,False,True,False,False,Q:lower|Nmin:0|Nmax:0|Dmin:1|Dmax:0
1.2915496650148827e+19,2048,logarithmic,0.4,0.20150238158619607,10.000000000000002,0.4,3.2765608353089375,1.2090142895171766e+19,8.253537549770595e+17,0.0,1.2915496650148825e+19,1.1102230246251565e-16,0.9360958562156765,0.06390414378432353,0.0,lower,False,False,True,False,False,Q:lower|Nmin:0|Nmax:0|Dmin:1|Dmax:0
1.6681005372000557e+19,2048,logarithmic,0.4,0.26025033343735265,10.0,0.4,3.2132793646064624,1.5615020006241161e+19,1.0659853657593965e+18,0.0,1.6681005372000557e+19,0.0,0.9360958562156765,0.0639041437843235,0.0,lower,False,False,True,False,False,Q:lower|Nmin:0|Nmax:0|Dmin:1|Dmax:0
2.1544346900318777e+19,2048,logarithmic,0.4,0.1701395164672141,10.0,0.7511278234083428,3.127280958790176,1.0208370988032844e+19,6.96891459449709e+17,1.0639084452836223e+19,2.1544346900318777e+19,0.0,0.47383060787430037,0.03234683616421891,0.4938225559614807,interior,False,False,True,False,False,Q:interior|Nmin:0|Nmax:0|Dmin:1|Dmax:0
2.7825594022071144e+19,2048,logarithmic,0.4,0.18809983173342695,10.0,1.0,2.9822371063687836,1.1285989904005616e+19,7.704569107801169e+17,1.5769147207285408e+19,2.782559402207114e+19,1.1102230246251565e-16,0.40559744726576613,0.02768878573334297,0.5667137670008909,upper,False,False,True,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:1|Dmax:0
3.5938136638046405e+19,2048,logarithmic,0.4,0.3146684571698857,10.0,1.0,2.881980936868385,1.888010743019314e+19,1.2888820005678515e+18,1.5769147207285408e+19,3.5938136638046405e+19,0.0,0.5253502044456433,0.035863907290155914,0.43878588826420073,upper,False,False,True,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:1|Dmax:0
4.641588833612792e+19,2048,logarithmic,0.4,0.47813812295373365,10.0,1.0,2.812447063516359,2.8688287377224016e+19,1.958453751618493e+18,1.5769147207285408e+19,4.641588833612792e+19,0.0,0.6180704152309505,0.04219360701309956,0.3397359777559499,upper,False,False,True,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:1|Dmax:0
5.994842503189421e+19,2048,logarithmic,0.4,0.6892673150369572,10.0,1.0,2.759259237288121,4.135603890221744e+19,2.823238922391377e+18,1.5769147207285408e+19,5.994842503189422e+19,0.0,0.689860307092553,0.04709446363085161,0.2630452292765954,upper,False,False,True,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:1|Dmax:0
7.742636826811277e+19,2048,logarithmic,0.4,0.7696568100973419,11.89325584671902,1.0,2.7136300798459354,5.492235213994394e+19,3.7493659060868393e+18,1.8754650222082007e+19,7.742636826811277e+19,0.0,0.7093494550817401,0.048424922800246795,0.2422256221180131,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1e+20,2048,logarithmic,0.4,0.8428341526346868,14.328403706475296,1.0,2.6703567065975147,7.2458807979328864e+19,4.946521291388851e+18,2.259467072928228e+19,1e+20,0.0,0.7245880797932887,0.04946521291388851,0.2259467072928228,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.2915496650148826e+20,2048,logarithmic,0.4,0.9242130678656416,17.218938468470608,1.0,2.6292672317155423,9.54838076840096e+19,6.518361271228389e+18,2.715279754625026e+19,1.2915496650148825e+20,1.1102230246251565e-16,0.7392964457383785,0.050469304029073306,0.2102342502325482,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.6681005372000557e+20,2048,logarithmic,0.4,1.0148040523360335,20.641225090855865,1.0,2.5902241618146693,1.2568079320428446e+20,8.579808816079153e+18,3.254945169964193e+19,1.6681005372000554e+20,2.220446049250313e-16,0.7534365609356047,0.051434602559870625,0.19512883650452462,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
2.1544346900318778e+20,2048,logarithmic,0.4,1.1157448997620902,24.683061741155548,1.0,2.5530999153171465,1.652400014892425e+20,1.1280384101665622e+19,3.892308341227963e+19,2.1544346900318775e+20,1.1102230246251565e-16,0.7669761457786292,0.05235890488515441,0.18066494933621643,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
2.7825594022071144e+20,2048,logarithmic,0.4,1.2283161719271176,29.445290977030588,1.0,2.5177761430492884,2.1700876256511787e+20,1.4814464857778713e+19,4.643271279781481e+19,2.7825594022071137e+20,2.220446049250313e-16,0.7798890560718578,0.05324042622783882,0.1668705177003035,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
3.5938136638046405e+20,2048,logarithmic,0.4,1.3539583383313918,35.04366090908935,1.0,2.4841430878424964,2.846859413611162e+20,1.943456026358553e+19,5.5260864755762315e+19,3.5938136638046405e+20,0.0,0.7921555428105571,0.0540778183892007,0.1537666388002422,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
4.641588833612792e+20,2048,logarithmic,0.4,1.4942914924727115,41.61096430144538,1.0,2.452098980291713,3.730734596954132e+20,2.5468481515206877e+19,6.561694215065902e+19,4.641588833612791e+20,1.1102230246251565e-16,0.803762403498008,0.05487018007879735,0.14136741642319475,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
5.994842503189421e+20,2048,logarithmic,0.4,1.6511369193231196,49.299521689232506,1.0,2.421549468287394,4.88401562196376e+20,3.3341546645939274e+19,7.774114147662673e+19,5.99484250318942e+20,2.220446049250313e-16,0.8147029082691214,0.055617051871172024,0.12968003985970658,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
7.742636826811277e+20,2048,logarithmic,0.4,1.8265413966198059,58.28405261079281,1.0,2.3924070783704074,6.387494091382785e+20,4.360529299717315e+19,9.190898054567594e+19,7.742636826811277e+20,0.0,0.8249765854009979,0.056318401563374795,0.11870501303562714,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1e+21,2048,logarithmic,0.4,2.0228043902581265,68.76499973268697,1.0,2.364590707347113,8.345888601322686e+20,5.697459951836288e+19,1.0843654034936827e+20,9.999999999999997e+20,2.220446049250313e-16,0.8345888601322689,0.056974599518362895,0.1084365403493683,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.2915496650148828e+21,2048,logarithmic,0.4,2.242508698212737,80.97237006215863,1.0,2.338025142931242,1.089487465075748e+21,7.437567761583774e+19,1.2768652232329694e+20,1.2915496650148828e+21,0.0,0.8435505769444752,0.05758638605274285,0.09886303700278191,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.6681005372000557e+21,2048,logarithmic,0.4,2.488555075459209,95.17016578900669,1.0,2.3126406124404575,1.4210171946391618e+21,9.700810715403344e+19,1.5007523540686042e+20,1.6681005372000557e+21,0.0,0.8518774276185842,0.058154832392095346,0.08996773998932046,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
2.154434690031878e+21,2048,logarithmic,0.4,2.7641996528267048,111.66155146597384,1.0,2.2883723587640645,1.851928930778017e+21,1.264250150077793e+20,1.760807442460817e+20,2.1544346900318781e+21,0.0,0.8595892645743719,0.058681293794943794,0.08172944163068427,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
2.7825594022071144e+21,2048,logarithmic,0.4,3.0730981903834085,130.794743487524,1.0,2.2651602429347815,2.4116705371390324e+21,1.646367086686913e+20,2.0625215639939003e+20,2.7825594022071134e+21,3.3306690738754696e-16,0.8667094528965334,0.059167365317736684,0.07412318178572999,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
3.59381366380464e+21,2048,logarithmic,0.4,3.4193547198727674,152.9698310154689,1.0,2.2429483726873967,3.1383486820852994e+21,2.142446033636898e+20,2.4122037835565027e+20,3.5938136638046397e+21,1.1102230246251565e-16,0.8732641632740759,0.059614833546176915,0.06712100317974723,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
4.641588833612792e+21,2048,logarithmic,0.4,3.8075750726671407,178.64668385592174,1.0,2.2216847563801143,4.081263961586729e+21,2.7861428644432075e+20,2.817105855817408e+20,4.641588833612791e+21,2.220446049250313e-16,0.879281665801938,0.060025628385412304,0.060692705812649655,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
5.994842503189421e+21,2048,logarithmic,0.4,4.242928720599393,208.3539938155013,1.0,2.2013209816029224,5.304186866468271e+21,3.620991567509008e+20,3.285564799702474e+20,5.99484250318942e+21,2.220446049250313e-16,0.8847916961365205,0.06040177978958648,0.05480652407389291,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
7.742636826811278e+21,2048,logarithmic,0.4,4.731216992353292,242.6997347233962,1.0,2.1818119177152937,6.889590653777811e+21,4.703293886312319e+20,3.8271678440223526e+20,7.742636826811278e+21,0.0,0.8898248500976399,0.060745376433332214,0.04942977346902801,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1e+22,2048,logarithmic,0.4,5.278951220806659,282.38312920381895,1.0,2.163115441456645,8.944120587874228e+21,6.105852987988806e+20,4.4529411332689166e+20,1e+22,0.0,0.8944120587874227,0.061058529879888065,0.044529411332689166,upper,False,False,False,False,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:0
1.2915496650148827e+22,2048,logarithmic,0.4,6.473118745828053,299.8929960696663,1.0,2.1453797472937515,1.1647457847606575e+22,7.951331223966088e+20,4.729056801456433e+20,1.2915496650148827e+22,0.0,0.9018203606961068,0.061564269956854226,0.03661536934703893,upper,False,False,False,True,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:1
1.6681005372000558e+22,2048,logarithmic,0.4,8.432082513287053,299.8929966569333,1.0,2.12925345705589,1.517233495780908e+22,1.0357647331197666e+21,4.729056810717132e+20,1.668100537200056e+22,0.0,0.9095575847770053,0.062092464454110236,0.02834995076888447,upper,False,False,False,True,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:1
2.154434690031878e+22,2048,logarithmic,0.4,10.962181376028667,299.893,1.0,2.1146188848900462,1.972488875640819e+22,1.3465524057707992e+21,4.7290568634344427e+20,2.1544346848522435e+22,2.404173415904154e-09,0.9155482361611241,0.06250142625526607,0.021950337583609654,upper,False,False,False,True,False,Q:upper|Nmin:0|Nmax:0|Dmin:0|Dmax:1
2.7825594022071145e+22,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.15640454052952524,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
3.5938136638046404e+22,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.3468346728573175,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
4.641588833612792e+22,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.49427780840688307,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
5.994842503189421e+22,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.6084376735235424,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
7.742636826811278e+22,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.6968275111031479,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.0000000000000001e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.7652645522591199,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.2915496650148827e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.8182528677763428,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1.6681005372000558e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.8592797960877774,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
2.1544346900318777e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.8910454566912832,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
2.7825594022071144e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.9156404540529525,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
3.59381366380464e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.9346834672857317,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
4.6415888336127536e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.9494277808406879,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
5.9948425031894214e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.9608437673523542,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
7.742636826811277e+23,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.9696827511103148,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
1e+24,2048,logarithmic,0.4,11.965825000000002,299.893,1.0,2.110016773935405,2.153080294035e+22,1.4698361473945601e+21,4.7290568634344427e+20,2.3473544774088005e+22,0.976526455225912,0.9172369638912585,0.06261671006830993,0.020146326040431515,upper,False,True,False,True,True,Q:upper|Nmin:0|Nmax:1|Dmin:0|Dmax:1
